"filename", "language", "XML", "PostCSS", "Java", "Shell Script", "YAML", "PowerShell", "Markdown", "Batch", "C++", "Clojure", "CMake", "C", "Perl", "Ini", "Ruby", "Lua", "Python", "JSON", "Go", "Properties", "comment", "blank", "total"
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/python2/test2_selfplay.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 6, 25, 86
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/python3/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/python3/test1_position.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 9, 22, 79
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/python3/test2_selfplay.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 6, 25, 86
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/quackle.i", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 116
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/ruby/quackle_runner.rb", "Ruby", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 10, 24, 159
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/ruby/test1_position.rb", "Ruby", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 4, 10, 41
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/ruby/test2_selfplay.rb", "Ruby", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 2, 7, 31
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/bindings/ruby_quackle.i", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/radnooooo/Code/project/scrabblohhhhh/quackle-master/board.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 126, 787
